filepath,label
Pandora_18k/07_Romanticism/Artists/5505.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5506.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5507.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5508.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5509.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5510.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5512.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5548.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5549.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5551.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5552.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5553.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5555.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5557.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5558.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5561.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5562.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5564.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5565.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5566.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5567.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5570.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5644.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5647.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5828.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5906.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5945.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5948.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/5955.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6463.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6464.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6467.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6468.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6469.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6470.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6471.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6472.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6489.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6500.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6502.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6503.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6550.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6554.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6555.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6556.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6557.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6559.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6560.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6561.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6562.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6563.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6564.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6565.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6737.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6738.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6740.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6745.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6747.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6749.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6750.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6769.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6770.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6772.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6773.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6775.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6776.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6777.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6780.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6783.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6784.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6785.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6786.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6787.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6788.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6789.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6790.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6791.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6795.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6796.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6801.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6802.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6804.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6805.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6808.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6809.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6810.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6811.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6812.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6813.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6814.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6815.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6817.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6818.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6819.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6820.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6821.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6823.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6827.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6830.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6831.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6833.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6835.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6837.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6838.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6840.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6841.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6843.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6845.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6846.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6848.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6849.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6850.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6853.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6863.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6864.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6874.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6878.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6879.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6881.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/6882.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/7060.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/7061.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/7539.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/7540.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/759.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8183.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8185.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8186.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8188.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8189.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8191.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8193.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8201.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8556.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8559.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8593.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8610.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8611.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8675.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8978.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8983.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8984.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8986.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8987.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8990.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8991.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8993.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8995.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8996.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8998.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/8999.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9000.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9001.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9004.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9005.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9007.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9009.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9010.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9011.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9012.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9013.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9014.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9015.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9016.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9017.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9018.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9021.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9023.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9026.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9029.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9030.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9034.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9035.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9040.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9046.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9048.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9049.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9076.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9078.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9079.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9080.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9082.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9092.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9201.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9202.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9248.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9379.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9380.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9381.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9382.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9385.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9386.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9388.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9407.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9408.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9409.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9410.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9411.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9412.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9414.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9415.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9416.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9417.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9418.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9420.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9421.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9422.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9423.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9431.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9432.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Artists/9433.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Monticelli_Adolphe/Monticelli_Adolphe_At_The_Well590.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Monticelli_Adolphe/Monticelli_Adolphe_Empress_Eugenie_And_Her_Attendants591.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Monticelli_Adolphe/Monticelli_Adolphe_Joseph_Thomas_Italian_Fishing_Vessels_At_Dusk592.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Monticelli_Adolphe/Monticelli_Adolphe_Portrait_Of_A_Woman594.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Monticelli_Adolphe/Monticelli_Adolphe_Une_Soiree_Chez_La_Paiva596.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Ziem_Felix/Ziem_Felix_Arc_De_Triomphe_Paris987.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Ziem_Felix/Ziem_Felix_Campement988.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Ziem_Felix/Ziem_Felix_Constantinople989.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Ziem_Felix/Ziem_Felix_Gondole_Devant_St_Giorgio_Venice990.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Ziem_Felix/Ziem_Felix_The_Grand_Canal_Venice_1995.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Ziem_Felix/Ziem_Felix_The_Grand_Conal_Venice996.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Ziem_Felix/Ziem_Felix_The_Market997.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Ziem_Felix/Ziem_Felix_Un_Port_Oriental998.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Ziem_Felix/Ziem_Felix_Venise__Le_Grand_Canal999.jpg,07_Romanticism
Pandora_18k/07_Romanticism/Ziem_Felix/Ziem_Le_coup_de_canon1000.jpg,07_Romanticism
Pandora_18k/08_Realism/Malevich_Kazimir/portrait-of-a-man-1930.jpg,08_Realism
Pandora_18k/08_Realism/Malevich_Kazimir/portrait-of-a-record-setter-in-work-productivity-1932-1.jpg,08_Realism
Pandora_18k/08_Realism/Malevich_Kazimir/portrait-of-a-record-setter-in-work-productivity-1932.jpg,08_Realism
Pandora_18k/08_Realism/Malevich_Kazimir/portrait-of-a-woman-1934.jpg,08_Realism
Pandora_18k/08_Realism/Malevich_Kazimir/smith-1933.jpg,08_Realism
Pandora_18k/08_Realism/Segall_arthur/still-life-and-a-window-1935.jpg,08_Realism
Pandora_18k/08_Realism/Segall_arthur/still-life-with-banjo-and-clarinette.jpg,08_Realism
Pandora_18k/08_Realism/Segall_arthur/still-life-with-sunflower-1931.jpg,08_Realism
Pandora_18k/08_Realism/Segall_arthur/sunflower-1940.jpg,08_Realism
Pandora_18k/08_Realism/Segall_arthur/the-artist-in-the-studio.jpg,08_Realism
Pandora_18k/08_Realism/abdullah-suriosubroto/air-terjun.jpg,08_Realism
Pandora_18k/08_Realism/abdullah-suriosubroto/indonesian-landscape-1.jpg,08_Realism
Pandora_18k/08_Realism/abdullah-suriosubroto/indonesian-landscape-2.jpg,08_Realism
Pandora_18k/08_Realism/abdullah-suriosubroto/indonesian-landscape-3.jpg,08_Realism
Pandora_18k/08_Realism/abdullah-suriosubroto/indonesian-landscape-5.jpg,08_Realism
Pandora_18k/08_Realism/abdullah-suriosubroto/indonesian-landscape.jpg,08_Realism
Pandora_18k/08_Realism/abdullah-suriosubroto/landscape-mountain.jpg,08_Realism
Pandora_18k/08_Realism/adolph-menzel/abendgesellschaft-18471.jpg,08_Realism
Pandora_18k/08_Realism/adolph-menzel/balcony-room-18451.jpg,08_Realism
Pandora_18k/08_Realism/adolph-menzel/emilie-menzel-asleep-1848.jpg,08_Realism
Pandora_18k/08_Realism/adolph-menzel/friedrich-der-gro-e-auf-reisen-18501.jpg,08_Realism
Pandora_18k/08_Realism/adolph-menzel/friedrichsgracht-bei-mondschein-18471.jpg,08_Realism
Pandora_18k/08_Realism/adolph-menzel/living-room-with-the-artist-s-sister-18471.jpg,08_Realism
Pandora_18k/08_Realism/adolph-menzel/treppenflur-bei-nachtbeleuchtung-1848.jpg,08_Realism
Pandora_18k/08_Realism/albert-anker/bildnis-emilie-weiss-mit-pl-schtier-1868.jpg,08_Realism
Pandora_18k/08_Realism/albert-anker/dans-les-bois-1865.jpg,08_Realism
Pandora_18k/08_Realism/albert-anker/die-kn-chelspieler-1864.jpg,08_Realism
Pandora_18k/08_Realism/albert-anker/kinderbegr-bnis-1863.jpg,08_Realism
Pandora_18k/08_Realism/albert-anker/m-dchen-mit-roter-haube-1866.jpg,08_Realism
Pandora_18k/08_Realism/albert-anker/sunday-afternoon-1861.jpg,08_Realism
Pandora_18k/08_Realism/albert-anker/the-school-exam-1862.jpg,08_Realism
Pandora_18k/08_Realism/aleksander-gierymski/austeria-rzymska-1875.jpg,08_Realism
Pandora_18k/08_Realism/aleksander-gierymski/begonie-1880.jpg,08_Realism
Pandora_18k/08_Realism/aleksander-gierymski/brama-na-starym-mie-cie-1883.jpg,08_Realism
Pandora_18k/08_Realism/aleksander-gierymski/feast-of-trumpets-i-1884.jpg,08_Realism
Pandora_18k/08_Realism/aleksander-gierymski/jewish-woman-selling-oranges-1881.jpg,08_Realism
Pandora_18k/08_Realism/aleksander-gierymski/ksi-dz-pij-cy-wino-1880.jpg,08_Realism
Pandora_18k/08_Realism/aleksander-gierymski/opera-paryska-w-nocy.jpg,08_Realism
Pandora_18k/08_Realism/aleksander-gierymski/peasant-coffin-1895.jpg,08_Realism
Pandora_18k/08_Realism/aleksander-gierymski/przysta-na-solcu-1883.jpg,08_Realism
Pandora_18k/08_Realism/aleksey-savrasov/before-the-storm-1850.jpg,08_Realism
Pandora_18k/08_Realism/aleksey-savrasov/oaks.jpg,08_Realism
Pandora_18k/08_Realism/alexey-bogolyubov/baku-1861.jpg,08_Realism
Pandora_18k/08_Realism/alexey-bogolyubov/baku-embankment-1861.jpg,08_Realism
Pandora_18k/08_Realism/alexey-bogolyubov/battle-of-krasnaya-gorka-1866.jpg,08_Realism
Pandora_18k/08_Realism/alexey-bogolyubov/battle-of-osel-island-1866.jpg,08_Realism
Pandora_18k/08_Realism/alexey-bogolyubov/easter-procession-in-yaroslavl-1863.jpg,08_Realism
Pandora_18k/08_Realism/alexey-bogolyubov/ipatyev-monastery-near-kostroma-1861.jpg,08_Realism
Pandora_18k/08_Realism/alexey-bogolyubov/monastery-1860.jpg,08_Realism
Pandora_18k/08_Realism/alexey-bogolyubov/pisa-view-of-the-baptistery-and-the-cathedral-1863.jpg,08_Realism
Pandora_18k/08_Realism/alexey-bogolyubov/sailboats-in-the-bay-1860.jpg,08_Realism
Pandora_18k/08_Realism/alexey-bogolyubov/smolny-as-seen-from-bolshaya-okhta.jpg,08_Realism
Pandora_18k/08_Realism/anders-zorn/emma-lamm-in-a-straw-hat-1881.jpg,08_Realism
Pandora_18k/08_Realism/anders-zorn/lucky-with-the-ladies.jpg,08_Realism
Pandora_18k/08_Realism/anders-zorn/portrait-of-agusholzer-1879.jpg,08_Realism
Pandora_18k/08_Realism/anders-zorn/portrait-of-fru-lisen-samson-nee-hirsch-arranging-flowers-at-a-window-1881.jpg,08_Realism
Pandora_18k/08_Realism/anders-zorn/self-portrait-1882.jpg,08_Realism
Pandora_18k/08_Realism/anders-zorn/study-of-landscape-in-richmond-1882.jpg,08_Realism
Pandora_18k/08_Realism/anders-zorn/wallpaper-factory-1884.jpg,08_Realism
Pandora_18k/08_Realism/andrei-ryabushkin/beginner.jpg,08_Realism
Pandora_18k/08_Realism/andrei-ryabushkin/deacon.jpg,08_Realism
Pandora_18k/08_Realism/andrei-ryabushkin/portrait-of-i-f-tyumenev-1886.jpg,08_Realism
Pandora_18k/08_Realism/andrei-ryabushkin/portrait-of-i-f-tyumenev-with-his-wife.jpg,08_Realism
Pandora_18k/08_Realism/andrei-ryabushkin/village-wedding-in-the-tambov-province.jpg,08_Realism
Pandora_18k/08_Realism/andrei-ryabushkin/waiting-for-bridal-couple-s-return-from-a-church-in-novgorod-province-1891.jpg,08_Realism
Pandora_18k/08_Realism/andrei-ryabushkin/waiting-for-newlyweds-from-the-wedding-in-the-novgorod-province.jpg,08_Realism
Pandora_18k/08_Realism/ant-nio-de-carvalho-da-silva-porto/a-apanha-do-sarga-o-1884.jpg,08_Realism
Pandora_18k/08_Realism/ant-nio-de-carvalho-da-silva-porto/a-ceifa-lumiar-1884.jpg,08_Realism
Pandora_18k/08_Realism/ant-nio-de-carvalho-da-silva-porto/auto-retrato-1873.jpg,08_Realism
Pandora_18k/08_Realism/ant-nio-de-carvalho-da-silva-porto/carro-de-bois.jpg,08_Realism
Pandora_18k/08_Realism/ant-nio-de-carvalho-da-silva-porto/charneca-de-belas-ao-p-r-do-sol-1879.jpg,08_Realism
Pandora_18k/08_Realism/ant-nio-de-carvalho-da-silva-porto/lugar-do-prado-santa-marta-minho-1892.jpg,08_Realism
Pandora_18k/08_Realism/ant-nio-de-carvalho-da-silva-porto/moinho-do-estev-o-alcochete-1887.jpg,08_Realism
Pandora_18k/08_Realism/ant-nio-de-carvalho-da-silva-porto/na-cisterna.jpg,08_Realism
Pandora_18k/08_Realism/ant-nio-de-carvalho-da-silva-porto/pequena-fiandeira-napolitana-1877.jpg,08_Realism
Pandora_18k/08_Realism/ant-nio-de-carvalho-da-silva-porto/volta-do-mercado-1886.jpg,08_Realism
Pandora_18k/08_Realism/anton-azbe/portrait-of-a-girl-1888.jpg,08_Realism
Pandora_18k/08_Realism/anton-azbe/portrait-of-a-man-in-a-bow-tie-1890.jpg,08_Realism
Pandora_18k/08_Realism/anton-azbe/the-harem-sketch-1903.jpg,08_Realism
Pandora_18k/08_Realism/anton-azbe/the-village-choir-1900.jpg,08_Realism
Pandora_18k/08_Realism/anton-mauve/a-dutch-road-1880.jpg,08_Realism
Pandora_18k/08_Realism/anton-mauve/de-mallejan.jpg,08_Realism
Pandora_18k/08_Realism/anton-mauve/flock-of-sheep-with-shepherd-in-the-snow.jpg,08_Realism
Pandora_18k/08_Realism/anton-mauve/het-moeras.jpg,08_Realism
Pandora_18k/08_Realism/anton-mauve/koeien-aan-een-sloot.jpg,08_Realism
Pandora_18k/08_Realism/anton-mauve/landscape-with-cattle-1888.jpg,08_Realism
